modelo_datos,validacion,clasificador,fold,fold_id,particion,fila_preparada,fila_fuente_csv,estacion,clase
a,aleatoria,red_densa,1,0E7D06E09C849E3E7D038CC6C24C97039EA40C4BD83B39C43E5D241ACC438BDB,train,205,244,20407,Brotación / desarrollo foliar
a,aleatoria,red_densa,1,0E7D06E09C849E3E7D038CC6C24C97039EA40C4BD83B39C43E5D241ACC438BDB,train,206,245,20407,Envero / maduración
a,aleatoria,red_densa,1,0E7D06E09C849E3E7D038CC6C24C97039EA40C4BD83B39C43E5D241ACC438BDB,train,207,246,20407,Cosecha / post-cosecha
a,aleatoria,red_densa,1,0E7D06E09C849E3E7D038CC6C24C97039EA40C4BD83B39C43E5D241ACC438BDB,train,208,247,20407,Senescencia / caída de hojas
a,aleatoria,red_densa,1,0E7D06E09C849E3E7D038CC6C24C97039EA40C4BD83B39C43E5D241ACC438BDB,train,209,248,20407,Brotación / desarrollo foliar
a,aleatoria,red_densa,1,0E7D06E09C849E3E7D038CC6C24C97039EA40C4BD83B39C43E5D241ACC438BDB,train,210,249,20407,Envero / maduración
a,aleatoria,red_densa,1,0E7D06E09C849E3E7D038CC6C24C97039EA40C4BD83B39C43E5D241ACC438BDB,train,212,251,20407,Senescencia / caída de hojas
a,aleatoria,red_densa,1,0E7D06E09C849E3E7D038CC6C24C97039EA40C4BD83B39C43E5D241ACC438BDB,train,213,252,20407,Brotación / desarrollo foliar
a,aleatoria,red_densa,1,0E7D06E09C849E3E7D038CC6C24C97039EA40C4BD83B39C43E5D241ACC438BDB,train,214,253,20407,Envero / maduración
a,aleatoria,red_densa,1,0E7D06E09C849E3E7D038CC6C24C97039EA40C4BD83B39C43E5D241ACC438BDB,train,217,256,20407,Envero / maduración
a,aleatoria,red_densa,1,0E7D06E09C849E3E7D038CC6C24C97039EA40C4BD83B39C43E5D241ACC438BDB,train,218,257,20407,Cosecha / post-cosecha
a,aleatoria,red_densa,1,0E7D06E09C849E3E7D038CC6C24C97039EA40C4BD83B39C43E5D241ACC438BDB,train,219,258,20407,Senescencia / caída de hojas
a,aleatoria,red_densa,1,0E7D06E09C849E3E7D038CC6C24C97039EA40C4BD83B39C43E5D241ACC438BDB,train,222,261,20411,Brotación / desarrollo foliar
a,aleatoria,red_densa,1,0E7D06E09C849E3E7D038CC6C24C97039EA40C4BD83B39C43E5D241ACC438BDB,train,223,262,20411,Cosecha / post-cosecha
a,aleatoria,red_densa,1,0E7D06E09C849E3E7D038CC6C24C97039EA40C4BD83B39C43E5D241ACC438BDB,train,224,263,20411,Brotación / desarrollo foliar
a,aleatoria,red_densa,1,0E7D06E09C849E3E7D038CC6C24C97039EA40C4BD83B39C43E5D241ACC438BDB,train,225,264,20411,Cosecha / post-cosecha
a,aleatoria,red_densa,1,0E7D06E09C849E3E7D038CC6C24C97039EA40C4BD83B39C43E5D241ACC438BDB,train,226,265,20419,Brotación / desarrollo foliar
a,aleatoria,red_densa,1,0E7D06E09C849E3E7D038CC6C24C97039EA40C4BD83B39C43E5D241ACC438BDB,train,227,266,20419,Envero / maduración
a,aleatoria,red_densa,1,0E7D06E09C849E3E7D038CC6C24C97039EA40C4BD83B39C43E5D241ACC438BDB,train,228,267,20419,Cosecha / post-cosecha
a,aleatoria,red_densa,1,0E7D06E09C849E3E7D038CC6C24C97039EA40C4BD83B39C43E5D241ACC438BDB,train,229,268,20419,Senescencia / caída de hojas
a,aleatoria,red_densa,1,0E7D06E09C849E3E7D038CC6C24C97039EA40C4BD83B39C43E5D241ACC438BDB,train,230,269,20419,Brotación / desarrollo foliar
a,aleatoria,red_densa,1,0E7D06E09C849E3E7D038CC6C24C97039EA40C4BD83B39C43E5D241ACC438BDB,train,231,270,20419,Envero / maduración
a,aleatoria,red_densa,1,0E7D06E09C849E3E7D038CC6C24C97039EA40C4BD83B39C43E5D241ACC438BDB,train,232,271,20419,Cosecha / post-cosecha
a,aleatoria,red_densa,1,0E7D06E09C849E3E7D038CC6C24C97039EA40C4BD83B39C43E5D241ACC438BDB,train,233,272,20419,Senescencia / caída de hojas
a,aleatoria,red_densa,1,0E7D06E09C849E3E7D038CC6C24C97039EA40C4BD83B39C43E5D241ACC438BDB,train,234,273,20419,Brotación / desarrollo foliar
a,aleatoria,red_densa,1,0E7D06E09C849E3E7D038CC6C24C97039EA40C4BD83B39C43E5D241ACC438BDB,train,235,274,20419,Envero / maduración
a,aleatoria,red_densa,1,0E7D06E09C849E3E7D038CC6C24C97039EA40C4BD83B39C43E5D241ACC438BDB,train,236,275,20419,Cosecha / post-cosecha
a,aleatoria,red_densa,1,0E7D06E09C849E3E7D038CC6C24C97039EA40C4BD83B39C43E5D241ACC438BDB,train,238,277,20419,Brotación / desarrollo foliar
a,aleatoria,red_densa,1,0E7D06E09C849E3E7D038CC6C24C97039EA40C4BD83B39C43E5D241ACC438BDB,train,239,278,20419,Envero / maduración
a,aleatoria,red_densa,1,0E7D06E09C849E3E7D038CC6C24C97039EA40C4BD83B39C43E5D241ACC438BDB,train,240,279,20419,Cosecha / post-cosecha
a,aleatoria,red_densa,1,0E7D06E09C849E3E7D038CC6C24C97039EA40C4BD83B39C43E5D241ACC438BDB,train,241,280,20419,Senescencia / caída de hojas
a,aleatoria,red_densa,1,0E7D06E09C849E3E7D038CC6C24C97039EA40C4BD83B39C43E5D241ACC438BDB,train,242,281,20419,Brotación / desarrollo foliar
a,aleatoria,red_densa,1,0E7D06E09C849E3E7D038CC6C24C97039EA40C4BD83B39C43E5D241ACC438BDB,train,243,282,20419,Envero / maduración
a,aleatoria,red_densa,1,0E7D06E09C849E3E7D038CC6C24C97039EA40C4BD83B39C43E5D241ACC438BDB,train,244,283,20419,Cosecha / post-cosecha
a,aleatoria,red_densa,1,0E7D06E09C849E3E7D038CC6C24C97039EA40C4BD83B39C43E5D241ACC438BDB,train,245,284,20419,Senescencia / caída de hojas
a,aleatoria,red_densa,1,0E7D06E09C849E3E7D038CC6C24C97039EA40C4BD83B39C43E5D241ACC438BDB,train,246,285,20419,Brotación / desarrollo foliar
a,aleatoria,red_densa,1,0E7D06E09C849E3E7D038CC6C24C97039EA40C4BD83B39C43E5D241ACC438BDB,train,248,287,20426,Brotación / desarrollo foliar
a,aleatoria,red_densa,1,0E7D06E09C849E3E7D038CC6C24C97039EA40C4BD83B39C43E5D241ACC438BDB,train,249,288,20426,Envero / maduración
a,aleatoria,red_densa,1,0E7D06E09C849E3E7D038CC6C24C97039EA40C4BD83B39C43E5D241ACC438BDB,train,250,289,20426,Cosecha / post-cosecha
a,aleatoria,red_densa,1,0E7D06E09C849E3E7D038CC6C24C97039EA40C4BD83B39C43E5D241ACC438BDB,train,251,290,20426,Senescencia / caída de hojas
a,aleatoria,red_densa,1,0E7D06E09C849E3E7D038CC6C24C97039EA40C4BD83B39C43E5D241ACC438BDB,train,252,291,20426,Brotación / desarrollo foliar
a,aleatoria,red_densa,1,0E7D06E09C849E3E7D038CC6C24C97039EA40C4BD83B39C43E5D241ACC438BDB,train,253,292,20426,Cosecha / post-cosecha
a,aleatoria,red_densa,1,0E7D06E09C849E3E7D038CC6C24C97039EA40C4BD83B39C43E5D241ACC438BDB,train,254,293,20426,Senescencia / caída de hojas
a,aleatoria,red_densa,1,0E7D06E09C849E3E7D038CC6C24C97039EA40C4BD83B39C43E5D241ACC438BDB,train,255,294,20426,Brotación / desarrollo foliar
a,aleatoria,red_densa,1,0E7D06E09C849E3E7D038CC6C24C97039EA40C4BD83B39C43E5D241ACC438BDB,train,256,295,20426,Cosecha / post-cosecha
a,aleatoria,red_densa,1,0E7D06E09C849E3E7D038CC6C24C97039EA40C4BD83B39C43E5D241ACC438BDB,train,257,296,20426,Senescencia / caída de hojas
a,aleatoria,red_densa,1,0E7D06E09C849E3E7D038CC6C24C97039EA40C4BD83B39C43E5D241ACC438BDB,train,258,297,20426,Brotación / desarrollo foliar
a,aleatoria,red_densa,1,0E7D06E09C849E3E7D038CC6C24C97039EA40C4BD83B39C43E5D241ACC438BDB,train,259,298,20426,Envero / maduración
a,aleatoria,red_densa,1,0E7D06E09C849E3E7D038CC6C24C97039EA40C4BD83B39C43E5D241ACC438BDB,train,261,300,20426,Senescencia / caída de hojas
a,aleatoria,red_densa,1,0E7D06E09C849E3E7D038CC6C24C97039EA40C4BD83B39C43E5D241ACC438BDB,train,263,302,20426,Cosecha / post-cosecha
a,aleatoria,red_densa,1,0E7D06E09C849E3E7D038CC6C24C97039EA40C4BD83B39C43E5D241ACC438BDB,train,264,303,20426,Senescencia / caída de hojas
a,aleatoria,red_densa,1,0E7D06E09C849E3E7D038CC6C24C97039EA40C4BD83B39C43E5D241ACC438BDB,train,265,304,20426,Brotación / desarrollo foliar
a,aleatoria,red_densa,1,0E7D06E09C849E3E7D038CC6C24C97039EA40C4BD83B39C43E5D241ACC438BDB,train,266,305,20426,Envero / maduración
a,aleatoria,red_densa,1,0E7D06E09C849E3E7D038CC6C24C97039EA40C4BD83B39C43E5D241ACC438BDB,train,267,306,20426,Cosecha / post-cosecha
a,aleatoria,red_densa,1,0E7D06E09C849E3E7D038CC6C24C97039EA40C4BD83B39C43E5D241ACC438BDB,train,268,307,20426,Senescencia / caída de hojas
a,aleatoria,red_densa,1,0E7D06E09C849E3E7D038CC6C24C97039EA40C4BD83B39C43E5D241ACC438BDB,train,269,308,20426,Brotación / desarrollo foliar
a,aleatoria,red_densa,1,0E7D06E09C849E3E7D038CC6C24C97039EA40C4BD83B39C43E5D241ACC438BDB,train,271,310,20426,Cosecha / post-cosecha
a,aleatoria,red_densa,1,0E7D06E09C849E3E7D038CC6C24C97039EA40C4BD83B39C43E5D241ACC438BDB,train,272,311,20426,Senescencia / caída de hojas
a,aleatoria,red_densa,1,0E7D06E09C849E3E7D038CC6C24C97039EA40C4BD83B39C43E5D241ACC438BDB,train,273,312,20426,Brotación / desarrollo foliar
a,aleatoria,red_densa,1,0E7D06E09C849E3E7D038CC6C24C97039EA40C4BD83B39C43E5D241ACC438BDB,train,274,313,20426,Senescencia / caída de hojas
a,aleatoria,red_densa,1,0E7D06E09C849E3E7D038CC6C24C97039EA40C4BD83B39C43E5D241ACC438BDB,train,275,314,20428,Brotación / desarrollo foliar
a,aleatoria,red_densa,1,0E7D06E09C849E3E7D038CC6C24C97039EA40C4BD83B39C43E5D241ACC438BDB,train,276,315,20428,Envero / maduración
a,aleatoria,red_densa,1,0E7D06E09C849E3E7D038CC6C24C97039EA40C4BD83B39C43E5D241ACC438BDB,train,277,316,20428,Cosecha / post-cosecha
a,aleatoria,red_densa,1,0E7D06E09C849E3E7D038CC6C24C97039EA40C4BD83B39C43E5D241ACC438BDB,train,278,317,20428,Senescencia / caída de hojas
a,aleatoria,red_densa,1,0E7D06E09C849E3E7D038CC6C24C97039EA40C4BD83B39C43E5D241ACC438BDB,train,279,318,20428,Brotación / desarrollo foliar
a,aleatoria,red_densa,1,0E7D06E09C849E3E7D038CC6C24C97039EA40C4BD83B39C43E5D241ACC438BDB,train,281,320,20428,Senescencia / caída de hojas
a,aleatoria,red_densa,1,0E7D06E09C849E3E7D038CC6C24C97039EA40C4BD83B39C43E5D241ACC438BDB,train,282,321,20428,Brotación / desarrollo foliar
a,aleatoria,red_densa,1,0E7D06E09C849E3E7D038CC6C24C97039EA40C4BD83B39C43E5D241ACC438BDB,train,283,322,20428,Envero / maduración
a,aleatoria,red_densa,1,0E7D06E09C849E3E7D038CC6C24C97039EA40C4BD83B39C43E5D241ACC438BDB,train,284,323,20428,Senescencia / caída de hojas
a,aleatoria,red_densa,1,0E7D06E09C849E3E7D038CC6C24C97039EA40C4BD83B39C43E5D241ACC438BDB,train,285,324,20428,Brotación / desarrollo foliar
a,aleatoria,red_densa,1,0E7D06E09C849E3E7D038CC6C24C97039EA40C4BD83B39C43E5D241ACC438BDB,train,286,325,20428,Envero / maduración
a,aleatoria,red_densa,1,0E7D06E09C849E3E7D038CC6C24C97039EA40C4BD83B39C43E5D241ACC438BDB,train,287,326,20428,Senescencia / caída de hojas
a,aleatoria,red_densa,1,0E7D06E09C849E3E7D038CC6C24C97039EA40C4BD83B39C43E5D241ACC438BDB,train,288,327,20428,Brotación / desarrollo foliar
a,aleatoria,red_densa,1,0E7D06E09C849E3E7D038CC6C24C97039EA40C4BD83B39C43E5D241ACC438BDB,train,289,328,20428,Envero / maduración
a,aleatoria,red_densa,1,0E7D06E09C849E3E7D038CC6C24C97039EA40C4BD83B39C43E5D241ACC438BDB,train,290,329,20428,Senescencia / caída de hojas
a,aleatoria,red_densa,1,0E7D06E09C849E3E7D038CC6C24C97039EA40C4BD83B39C43E5D241ACC438BDB,train,291,330,20428,Brotación / desarrollo foliar
a,aleatoria,red_densa,1,0E7D06E09C849E3E7D038CC6C24C97039EA40C4BD83B39C43E5D241ACC438BDB,train,292,331,20428,Envero / maduración
a,aleatoria,red_densa,1,0E7D06E09C849E3E7D038CC6C24C97039EA40C4BD83B39C43E5D241ACC438BDB,train,293,332,20428,Senescencia / caída de hojas
a,aleatoria,red_densa,1,0E7D06E09C849E3E7D038CC6C24C97039EA40C4BD83B39C43E5D241ACC438BDB,train,294,333,20428,Brotación / desarrollo foliar
a,aleatoria,red_densa,1,0E7D06E09C849E3E7D038CC6C24C97039EA40C4BD83B39C43E5D241ACC438BDB,train,295,334,20428,Envero / maduración
a,aleatoria,red_densa,1,0E7D06E09C849E3E7D038CC6C24C97039EA40C4BD83B39C43E5D241ACC438BDB,train,296,335,20428,Senescencia / caída de hojas
a,aleatoria,red_densa,1,0E7D06E09C849E3E7D038CC6C24C97039EA40C4BD83B39C43E5D241ACC438BDB,train,297,336,20428,Brotación / desarrollo foliar
a,aleatoria,red_densa,1,0E7D06E09C849E3E7D038CC6C24C97039EA40C4BD83B39C43E5D241ACC438BDB,train,298,337,20428,Envero / maduración
a,aleatoria,red_densa,1,0E7D06E09C849E3E7D038CC6C24C97039EA40C4BD83B39C43E5D241ACC438BDB,train,300,339,20430,Brotación / desarrollo foliar
a,aleatoria,red_densa,1,0E7D06E09C849E3E7D038CC6C24C97039EA40C4BD83B39C43E5D241ACC438BDB,train,301,340,20430,Envero / maduración
a,aleatoria,red_densa,1,0E7D06E09C849E3E7D038CC6C24C97039EA40C4BD83B39C43E5D241ACC438BDB,train,303,342,20430,Senescencia / caída de hojas
a,aleatoria,red_densa,1,0E7D06E09C849E3E7D038CC6C24C97039EA40C4BD83B39C43E5D241ACC438BDB,train,304,343,20430,Brotación / desarrollo foliar
a,aleatoria,red_densa,1,0E7D06E09C849E3E7D038CC6C24C97039EA40C4BD83B39C43E5D241ACC438BDB,train,305,344,20430,Envero / maduración
a,aleatoria,red_densa,1,0E7D06E09C849E3E7D038CC6C24C97039EA40C4BD83B39C43E5D241ACC438BDB,train,306,345,20430,Cosecha / post-cosecha
a,aleatoria,red_densa,1,0E7D06E09C849E3E7D038CC6C24C97039EA40C4BD83B39C43E5D241ACC438BDB,train,307,346,20430,Senescencia / caída de hojas
a,aleatoria,red_densa,1,0E7D06E09C849E3E7D038CC6C24C97039EA40C4BD83B39C43E5D241ACC438BDB,train,308,347,20430,Brotación / desarrollo foliar
a,aleatoria,red_densa,1,0E7D06E09C849E3E7D038CC6C24C97039EA40C4BD83B39C43E5D241ACC438BDB,train,309,348,20430,Envero / maduración
a,aleatoria,red_densa,1,0E7D06E09C849E3E7D038CC6C24C97039EA40C4BD83B39C43E5D241ACC438BDB,train,312,351,20430,Brotación / desarrollo foliar
a,aleatoria,red_densa,1,0E7D06E09C849E3E7D038CC6C24C97039EA40C4BD83B39C43E5D241ACC438BDB,train,315,354,20430,Senescencia / caída de hojas
a,aleatoria,red_densa,1,0E7D06E09C849E3E7D038CC6C24C97039EA40C4BD83B39C43E5D241ACC438BDB,train,316,355,20430,Brotación / desarrollo foliar
a,aleatoria,red_densa,1,0E7D06E09C849E3E7D038CC6C24C97039EA40C4BD83B39C43E5D241ACC438BDB,train,317,356,20430,Envero / maduración
a,aleatoria,red_densa,1,0E7D06E09C849E3E7D038CC6C24C97039EA40C4BD83B39C43E5D241ACC438BDB,train,319,358,20430,Senescencia / caída de hojas
a,aleatoria,red_densa,1,0E7D06E09C849E3E7D038CC6C24C97039EA40C4BD83B39C43E5D241ACC438BDB,train,320,359,20430,Brotación / desarrollo foliar
a,aleatoria,red_densa,1,0E7D06E09C849E3E7D038CC6C24C97039EA40C4BD83B39C43E5D241ACC438BDB,train,322,361,20430,Cosecha / post-cosecha
a,aleatoria,red_densa,1,0E7D06E09C849E3E7D038CC6C24C97039EA40C4BD83B39C43E5D241ACC438BDB,train,323,362,20430,Senescencia / caída de hojas
a,aleatoria,red_densa,1,0E7D06E09C849E3E7D038CC6C24C97039EA40C4BD83B39C43E5D241ACC438BDB,train,325,364,20430,Envero / maduración
a,aleatoria,red_densa,1,0E7D06E09C849E3E7D038CC6C24C97039EA40C4BD83B39C43E5D241ACC438BDB,train,326,365,20430,Cosecha / post-cosecha
a,aleatoria,red_densa,1,0E7D06E09C849E3E7D038CC6C24C97039EA40C4BD83B39C43E5D241ACC438BDB,train,328,367,20430,Brotación / desarrollo foliar
a,aleatoria,red_densa,1,0E7D06E09C849E3E7D038CC6C24C97039EA40C4BD83B39C43E5D241ACC438BDB,train,329,368,20430,Envero / maduración
a,aleatoria,red_densa,1,0E7D06E09C849E3E7D038CC6C24C97039EA40C4BD83B39C43E5D241ACC438BDB,train,331,370,20430,Senescencia / caída de hojas
a,aleatoria,red_densa,1,0E7D06E09C849E3E7D038CC6C24C97039EA40C4BD83B39C43E5D241ACC438BDB,train,332,371,20431,Envero / maduración
a,aleatoria,red_densa,1,0E7D06E09C849E3E7D038CC6C24C97039EA40C4BD83B39C43E5D241ACC438BDB,train,334,373,20431,Envero / maduración
a,aleatoria,red_densa,1,0E7D06E09C849E3E7D038CC6C24C97039EA40C4BD83B39C43E5D241ACC438BDB,train,335,374,20431,Envero / maduración
a,aleatoria,red_densa,1,0E7D06E09C849E3E7D038CC6C24C97039EA40C4BD83B39C43E5D241ACC438BDB,train,336,375,20431,Envero / maduración
a,aleatoria,red_densa,1,0E7D06E09C849E3E7D038CC6C24C97039EA40C4BD83B39C43E5D241ACC438BDB,train,338,377,20431,Envero / maduración
a,aleatoria,red_densa,1,0E7D06E09C849E3E7D038CC6C24C97039EA40C4BD83B39C43E5D241ACC438BDB,train,339,378,20431,Envero / maduración
a,aleatoria,red_densa,1,0E7D06E09C849E3E7D038CC6C24C97039EA40C4BD83B39C43E5D241ACC438BDB,train,340,379,20434,Brotación / desarrollo foliar
a,aleatoria,red_densa,1,0E7D06E09C849E3E7D038CC6C24C97039EA40C4BD83B39C43E5D241ACC438BDB,train,341,380,20434,Brotación / desarrollo foliar
a,aleatoria,red_densa,1,0E7D06E09C849E3E7D038CC6C24C97039EA40C4BD83B39C43E5D241ACC438BDB,train,342,381,20434,Envero / maduración
a,aleatoria,red_densa,1,0E7D06E09C849E3E7D038CC6C24C97039EA40C4BD83B39C43E5D241ACC438BDB,train,343,382,20434,Cosecha / post-cosecha
a,aleatoria,red_densa,1,0E7D06E09C849E3E7D038CC6C24C97039EA40C4BD83B39C43E5D241ACC438BDB,train,344,383,20434,Senescencia / caída de hojas
a,aleatoria,red_densa,1,0E7D06E09C849E3E7D038CC6C24C97039EA40C4BD83B39C43E5D241ACC438BDB,train,345,384,20434,Brotación / desarrollo foliar
a,aleatoria,red_densa,1,0E7D06E09C849E3E7D038CC6C24C97039EA40C4BD83B39C43E5D241ACC438BDB,train,346,385,20434,Envero / maduración
a,aleatoria,red_densa,1,0E7D06E09C849E3E7D038CC6C24C97039EA40C4BD83B39C43E5D241ACC438BDB,train,347,386,20434,Cosecha / post-cosecha
a,aleatoria,red_densa,1,0E7D06E09C849E3E7D038CC6C24C97039EA40C4BD83B39C43E5D241ACC438BDB,train,348,387,20434,Senescencia / caída de hojas
a,aleatoria,red_densa,1,0E7D06E09C849E3E7D038CC6C24C97039EA40C4BD83B39C43E5D241ACC438BDB,train,349,388,20434,Brotación / desarrollo foliar
a,aleatoria,red_densa,1,0E7D06E09C849E3E7D038CC6C24C97039EA40C4BD83B39C43E5D241ACC438BDB,train,350,389,20434,Envero / maduración
a,aleatoria,red_densa,1,0E7D06E09C849E3E7D038CC6C24C97039EA40C4BD83B39C43E5D241ACC438BDB,train,351,390,20434,Cosecha / post-cosecha
a,aleatoria,red_densa,1,0E7D06E09C849E3E7D038CC6C24C97039EA40C4BD83B39C43E5D241ACC438BDB,train,352,391,20434,Brotación / desarrollo foliar
a,aleatoria,red_densa,1,0E7D06E09C849E3E7D038CC6C24C97039EA40C4BD83B39C43E5D241ACC438BDB,train,353,392,20434,Envero / maduración
a,aleatoria,red_densa,1,0E7D06E09C849E3E7D038CC6C24C97039EA40C4BD83B39C43E5D241ACC438BDB,train,354,393,20434,Cosecha / post-cosecha
a,aleatoria,red_densa,1,0E7D06E09C849E3E7D038CC6C24C97039EA40C4BD83B39C43E5D241ACC438BDB,train,355,394,20434,Senescencia / caída de hojas
a,aleatoria,red_densa,1,0E7D06E09C849E3E7D038CC6C24C97039EA40C4BD83B39C43E5D241ACC438BDB,train,356,395,20434,Brotación / desarrollo foliar
a,aleatoria,red_densa,1,0E7D06E09C849E3E7D038CC6C24C97039EA40C4BD83B39C43E5D241ACC438BDB,train,357,396,20434,Envero / maduración
a,aleatoria,red_densa,1,0E7D06E09C849E3E7D038CC6C24C97039EA40C4BD83B39C43E5D241ACC438BDB,train,359,398,20434,Senescencia / caída de hojas
a,aleatoria,red_densa,1,0E7D06E09C849E3E7D038CC6C24C97039EA40C4BD83B39C43E5D241ACC438BDB,train,360,399,20434,Brotación / desarrollo foliar
a,aleatoria,red_densa,1,0E7D06E09C849E3E7D038CC6C24C97039EA40C4BD83B39C43E5D241ACC438BDB,train,361,400,20434,Envero / maduración
a,aleatoria,red_densa,1,0E7D06E09C849E3E7D038CC6C24C97039EA40C4BD83B39C43E5D241ACC438BDB,train,362,401,20434,Cosecha / post-cosecha
a,aleatoria,red_densa,1,0E7D06E09C849E3E7D038CC6C24C97039EA40C4BD83B39C43E5D241ACC438BDB,train,363,402,20434,Senescencia / caída de hojas
a,aleatoria,red_densa,1,0E7D06E09C849E3E7D038CC6C24C97039EA40C4BD83B39C43E5D241ACC438BDB,train,364,403,20434,Brotación / desarrollo foliar
a,aleatoria,red_densa,1,0E7D06E09C849E3E7D038CC6C24C97039EA40C4BD83B39C43E5D241ACC438BDB,train,365,404,20434,Envero / maduración
a,aleatoria,red_densa,1,0E7D06E09C849E3E7D038CC6C24C97039EA40C4BD83B39C43E5D241ACC438BDB,train,369,408,20437,Envero / maduración
a,aleatoria,red_densa,1,0E7D06E09C849E3E7D038CC6C24C97039EA40C4BD83B39C43E5D241ACC438BDB,train,370,409,20437,Cosecha / post-cosecha
a,aleatoria,red_densa,1,0E7D06E09C849E3E7D038CC6C24C97039EA40C4BD83B39C43E5D241ACC438BDB,train,371,410,20437,Senescencia / caída de hojas
a,aleatoria,red_densa,1,0E7D06E09C849E3E7D038CC6C24C97039EA40C4BD83B39C43E5D241ACC438BDB,train,372,411,20437,Brotación / desarrollo foliar
a,aleatoria,red_densa,1,0E7D06E09C849E3E7D038CC6C24C97039EA40C4BD83B39C43E5D241ACC438BDB,train,375,414,20437,Senescencia / caída de hojas
a,aleatoria,red_densa,1,0E7D06E09C849E3E7D038CC6C24C97039EA40C4BD83B39C43E5D241ACC438BDB,train,376,415,20437,Brotación / desarrollo foliar
a,aleatoria,red_densa,1,0E7D06E09C849E3E7D038CC6C24C97039EA40C4BD83B39C43E5D241ACC438BDB,train,377,416,20437,Envero / maduración
a,aleatoria,red_densa,1,0E7D06E09C849E3E7D038CC6C24C97039EA40C4BD83B39C43E5D241ACC438BDB,train,378,417,20437,Cosecha / post-cosecha
a,aleatoria,red_densa,1,0E7D06E09C849E3E7D038CC6C24C97039EA40C4BD83B39C43E5D241ACC438BDB,train,380,419,20437,Brotación / desarrollo foliar
a,aleatoria,red_densa,1,0E7D06E09C849E3E7D038CC6C24C97039EA40C4BD83B39C43E5D241ACC438BDB,train,381,420,20437,Envero / maduración
a,aleatoria,red_densa,1,0E7D06E09C849E3E7D038CC6C24C97039EA40C4BD83B39C43E5D241ACC438BDB,train,382,421,20437,Cosecha / post-cosecha
a,aleatoria,red_densa,1,0E7D06E09C849E3E7D038CC6C24C97039EA40C4BD83B39C43E5D241ACC438BDB,train,383,422,20437,Senescencia / caída de hojas
a,aleatoria,red_densa,1,0E7D06E09C849E3E7D038CC6C24C97039EA40C4BD83B39C43E5D241ACC438BDB,train,384,423,20437,Brotación / desarrollo foliar
a,aleatoria,red_densa,1,0E7D06E09C849E3E7D038CC6C24C97039EA40C4BD83B39C43E5D241ACC438BDB,train,385,424,20437,Envero / maduración
a,aleatoria,red_densa,1,0E7D06E09C849E3E7D038CC6C24C97039EA40C4BD83B39C43E5D241ACC438BDB,train,391,430,20437,Brotación / desarrollo foliar
a,aleatoria,red_densa,1,0E7D06E09C849E3E7D038CC6C24C97039EA40C4BD83B39C43E5D241ACC438BDB,train,392,431,20437,Envero / maduración
a,aleatoria,red_densa,1,0E7D06E09C849E3E7D038CC6C24C97039EA40C4BD83B39C43E5D241ACC438BDB,train,394,433,20437,Senescencia / caída de hojas
a,aleatoria,red_densa,1,0E7D06E09C849E3E7D038CC6C24C97039EA40C4BD83B39C43E5D241ACC438BDB,train,395,434,20438,Envero / maduración
a,aleatoria,red_densa,1,0E7D06E09C849E3E7D038CC6C24C97039EA40C4BD83B39C43E5D241ACC438BDB,train,396,435,20438,Cosecha / post-cosecha
a,aleatoria,red_densa,1,0E7D06E09C849E3E7D038CC6C24C97039EA40C4BD83B39C43E5D241ACC438BDB,train,397,436,20438,Envero / maduración
a,aleatoria,red_densa,1,0E7D06E09C849E3E7D038CC6C24C97039EA40C4BD83B39C43E5D241ACC438BDB,train,398,437,20438,Brotación / desarrollo foliar
a,aleatoria,red_densa,1,0E7D06E09C849E3E7D038CC6C24C97039EA40C4BD83B39C43E5D241ACC438BDB,train,399,438,20438,Envero / maduración
a,aleatoria,red_densa,1,0E7D06E09C849E3E7D038CC6C24C97039EA40C4BD83B39C43E5D241ACC438BDB,train,401,440,20438,Senescencia / caída de hojas
a,aleatoria,red_densa,1,0E7D06E09C849E3E7D038CC6C24C97039EA40C4BD83B39C43E5D241ACC438BDB,train,402,441,20438,Brotación / desarrollo foliar
a,aleatoria,red_densa,1,0E7D06E09C849E3E7D038CC6C24C97039EA40C4BD83B39C43E5D241ACC438BDB,train,403,442,20438,Envero / maduración
a,aleatoria,red_densa,1,0E7D06E09C849E3E7D038CC6C24C97039EA40C4BD83B39C43E5D241ACC438BDB,train,404,443,20438,Cosecha / post-cosecha
a,aleatoria,red_densa,1,0E7D06E09C849E3E7D038CC6C24C97039EA40C4BD83B39C43E5D241ACC438BDB,train,405,444,20438,Senescencia / caída de hojas
a,aleatoria,red_densa,1,0E7D06E09C849E3E7D038CC6C24C97039EA40C4BD83B39C43E5D241ACC438BDB,train,406,445,20438,Brotación / desarrollo foliar
a,aleatoria,red_densa,1,0E7D06E09C849E3E7D038CC6C24C97039EA40C4BD83B39C43E5D241ACC438BDB,train,407,446,20438,Envero / maduración
a,aleatoria,red_densa,1,0E7D06E09C849E3E7D038CC6C24C97039EA40C4BD83B39C43E5D241ACC438BDB,train,408,447,20438,Cosecha / post-cosecha
a,aleatoria,red_densa,1,0E7D06E09C849E3E7D038CC6C24C97039EA40C4BD83B39C43E5D241ACC438BDB,train,409,448,20438,Senescencia / caída de hojas
